assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,giveaways,giveawaysPer60,hits,hitsPer60,missedShotCrossbar,missedShotFailedBankAttempt,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,shotAttemptsBlocked,takeaways,takeawaysPer60,totalShotAttempts
46,12,35,0.4928,3,81,26,Zibanejad,2,30,8476459,15,72,0.88888,C,12,31,20232024,2,6,0.11764,R,221,Mika Zibanejad,NYR,1184.6296,55,2.06,3.0,2,5.0,5,46,1.72,49,1.83,1,,8,14,3,93,119,74,48,1.8,414
47,19,54,0.48124,4,74,25,Scheifele,1,57,8476460,19,72,0.97297,C,6,18,20232024,0,0,0.16233,R,154,Mark Scheifele,WPG,1211.1351,40,1.6,4.0,5,9.0,6,33,1.32,63,2.53,0,,4,4,1,56,65,51,45,1.8,270
27,8,29,0.53477,3,74,11,Couturier,2,29,8476461,-10,38,0.51351,C,3,7,20232024,0,2,0.05729,L,192,Sean Couturier,PHI,1069.4324,41,1.86,1.0,0,1.0,1,31,1.41,59,2.68,2,,5,2,2,46,57,67,47,2.13,316
11,1,8,,0,20,5,Hamilton,0,20,8476462,-8,16,0.8,D,4,8,20232024,0,0,0.08196,R,61,Dougie Hamilton,NJD,1258.5,24,3.43,0.0,0,0.0,0,14,2.0,18,2.57,0,,2,2,0,23,27,62,5,0.71,150
20,7,26,,1,62,7,Brodin,0,16,8476463,22,27,0.43548,D,0,1,20232024,0,0,0.05982,L,117,Jonas Brodin,MIN,1402.3387,142,5.87,1.0,1,2.0,1,21,0.86,21,0.86,0,,0,3,1,39,43,73,26,1.07,233
13,2,13,,0,82,2,Oleksiak,0,37,8476467,-2,15,0.18292,D,0,0,20232024,0,2,0.01851,L,108,Jamie Oleksiak,SEA,1178.9146,177,6.59,1.0,0,1.0,0,29,1.07,110,4.09,1,,1,3,0,33,38,67,33,1.22,213
66,25,61,0.56331,9,81,37,Miller,2,58,8476468,32,103,1.2716,C,10,40,20232024,2,2,0.19072,L,194,J.T. Miller,VAN,1169.395,61,2.31,4.0,0,4.0,8,50,1.9,217,8.24,0,,7,8,3,92,110,72,36,1.36,376
8,15,23,0.3125,3,66,17,Armia,0,34,8476469,4,25,0.37878,R,0,0,20232024,2,2,0.1223,R,139,Joel Armia,MTL,933.0909,41,2.39,2.0,1,3.0,4,34,1.98,49,2.86,0,,2,6,0,34,42,41,30,1.75,222
6,2,8,,0,46,2,Murphy,0,40,8476473,-19,8,0.17391,D,0,0,20232024,0,0,0.03921,R,51,Connor Murphy,CHI,1189.913,113,7.43,0.0,0,0.0,1,26,1.71,116,7.62,0,,2,4,1,12,19,41,12,0.78,111
23,11,26,0.42201,3,81,14,Noesen,0,33,8476474,13,37,0.45679,R,3,11,20232024,0,0,0.12612,R,111,Stefan Noesen,CAR,711.7901,25,1.56,0.0,0,0.0,3,21,1.31,118,7.36,0,,2,9,4,60,75,18,23,1.43,204
30,14,36,0.51858,2,78,17,Danault,0,18,8476479,12,47,0.60256,C,3,9,20232024,0,2,0.10691,L,159,Phillip Danault,LAK,1081.2692,60,2.56,2.0,1,3.0,4,38,1.62,80,3.41,1,,3,1,0,57,62,57,22,0.93,278
26,7,31,0.36268,0,78,11,Namestnikov,0,37,8476480,17,37,0.47435,C,3,5,20232024,1,1,0.11578,L,95,Vladislav Namestnikov,WPG,867.8974,45,2.39,1.0,1,2.0,2,17,0.9,92,4.89,2,,3,1,0,43,49,38,16,0.85,182
22,11,31,0.23076,2,70,15,Rakell,0,22,8476483,4,37,0.52857,R,4,6,20232024,0,0,0.0909,R,165,Rickard Rakell,PIT,990.9428,40,2.07,1.0,0,1.0,3,18,0.93,112,5.81,0,,2,9,1,65,77,85,28,1.45,327
5,4,8,,0,46,4,Miller,0,26,8476525,8,9,0.19565,D,0,1,20232024,0,0,0.05797,R,69,Colin Miller,"NJD,WPG",942.3043,37,3.07,0.0,0,0.0,0,17,1.41,91,7.55,0,,1,0,1,27,29,75,14,1.16,173
27,34,52,0.25,5,82,42,Marchessault,2,40,8476539,-2,69,0.84146,R,8,17,20232024,0,0,0.15789,R,266,Jonathan Marchessault,VGK,1073.6951,23,0.94,0.0,7,7.0,8,37,1.51,107,4.37,0,,4,7,6,72,89,129,47,1.92,484
8,3,11,0.54006,1,80,4,Goodrow,0,78,8476624,-13,12,0.15,C,0,0,20232024,1,1,0.06557,L,61,Barclay Goodrow,NYR,753.85,86,5.13,1.0,0,1.0,0,17,1.01,170,10.14,1,,1,1,0,25,28,32,29,1.73,121
35,4,26,,2,77,4,Krug,0,32,8476792,-31,39,0.50649,D,0,13,20232024,0,0,0.02469,L,162,Torey Krug,STL,1317.6753,111,3.93,1.0,1,2.0,0,45,1.59,64,2.27,0,,4,4,2,60,70,122,38,1.34,354
1,9,10,0.56012,1,81,10,Glendening,0,39,8476822,-2,11,0.1358,C,0,0,20232024,1,1,0.17543,R,57,Luke Glendening,TBL,696.9753,53,3.37,0.0,1,1.0,1,4,0.25,121,7.71,0,,1,4,0,21,26,28,11,0.7,111
22,9,28,0.47834,1,80,11,Gourde,0,62,8476826,-11,33,0.4125,C,0,2,20232024,2,3,0.07051,L,156,Yanni Gourde,SEA,1046.8625,52,2.23,1.0,1,2.0,3,25,1.07,156,6.7,2,,2,2,1,63,70,67,62,2.66,293
51,6,38,,0,72,7,Rielly,0,27,8476853,7,58,0.80555,D,1,20,20232024,0,0,0.04046,L,173,Morgan Rielly,TOR,1424.4722,137,4.8,0.0,0,0.0,3,61,2.14,98,3.43,1,,4,10,1,53,69,118,27,0.94,360
23,2,21,,0,73,3,Lindholm,0,63,8476854,18,26,0.35616,D,1,5,20232024,0,0,0.0303,L,99,Hampus Lindholm,BOS,1397.2191,100,3.52,1.0,1,2.0,1,47,1.65,49,1.72,0,,0,0,0,39,39,87,29,1.02,225
8,4,12,0.0,0,76,4,Dumba,0,88,8476856,-18,12,0.15789,D,0,0,20232024,0,0,0.04651,R,86,Mathew Dumba,"ARI,TBL",1183.9605,108,4.32,0.0,0,0.0,2,45,1.8,202,8.08,0,,3,2,3,40,48,68,9,0.36,202
5,5,10,0.29411,1,51,5,Di Giuseppe,0,36,8476858,-1,10,0.19607,L,0,0,20232024,0,0,0.09615,L,52,Phillip Di Giuseppe,VAN,725.7254,23,2.23,0.0,1,1.0,0,3,0.29,93,9.04,0,,1,0,0,23,24,20,6,0.58,96
2,2,4,0.53846,0,24,2,Gaunce,0,6,8476867,-7,4,0.16666,C,0,0,20232024,0,0,0.08333,L,24,Brendan Gaunce,CBJ,704.7083,8,1.7,0.0,0,0.0,0,2,0.42,49,10.42,0,,0,0,0,17,17,14,10,2.12,55
34,11,31,,2,80,13,Skjei,0,40,8476869,15,47,0.5875,D,1,12,20232024,1,4,0.07027,L,185,Brady Skjei,CAR,1276.6875,90,3.17,1.0,0,1.0,2,36,1.26,69,2.43,1,,0,6,2,88,97,150,44,1.55,432
8,4,11,0.22727,1,54,5,Pearson,0,21,8476871,-12,13,0.24074,L,1,2,20232024,0,0,0.06493,L,77,Tanner Pearson,MTL,776.3148,35,3.0,0.0,0,0.0,0,25,2.14,50,4.29,0,,4,6,1,25,36,27,15,1.28,140
26,10,26,0.48925,2,82,13,Laughton,0,69,8476872,-9,39,0.4756,C,1,5,20232024,2,8,0.07784,L,167,Scott Laughton,PHI,939.317,56,2.61,2.0,0,2.0,6,26,1.21,155,7.24,2,,2,3,0,48,55,64,19,0.88,286
8,6,13,0.50306,1,32,7,Jankowski,0,8,8476873,11,15,0.46875,L,0,1,20232024,1,1,0.14583,L,48,Mark Jankowski,NSH,760.0312,11,1.62,0.0,1,1.0,0,12,1.77,8,1.18,0,,1,2,0,22,25,17,18,2.66,90
14,4,18,,0,72,4,Maatta,0,14,8476874,14,18,0.25,D,0,0,20232024,0,0,0.08333,L,48,Olli Maatta,DET,963.2361,96,4.98,0.0,0,0.0,0,37,1.92,53,2.75,0,,0,1,2,21,24,51,15,0.77,123
51,4,32,,0,82,11,Matheson,0,58,8476875,-24,62,0.75609,D,5,28,20232024,2,2,0.05882,L,187,Mike Matheson,MTL,1533.1707,186,5.32,3.0,0,3.0,4,76,2.17,61,1.74,2,,4,7,1,51,65,151,49,1.4,403
6,8,14,0.47715,3,63,8,Girgensons,0,21,8476878,-1,14,0.22222,C,0,0,20232024,0,0,0.10958,L,73,Zemgus Girgensons,BUF,710.9841,36,2.89,0.0,0,0.0,2,5,0.4,141,11.33,1,,0,0,0,31,32,30,9,0.72,135
20,5,24,,0,79,5,Ceci,0,14,8476879,12,25,0.31645,D,0,0,20232024,0,1,0.05154,R,97,Cody Ceci,EDM,1201.3544,106,4.02,1.0,1,2.0,1,20,0.75,91,3.45,1,,3,0,0,28,32,72,25,0.94,201
17,11,23,0.36666,3,74,18,Wilson,0,133,8476880,-19,35,0.47297,R,5,10,20232024,2,2,0.1065,R,169,Tom Wilson,WSH,1086.1216,74,3.31,2.0,2,4.0,3,50,2.23,228,10.21,0,,5,4,6,59,74,77,46,2.06,320
21,10,26,0.57477,2,54,17,Hertl,2,22,8476881,-28,38,0.7037,C,6,11,20232024,1,1,0.13709,L,124,Tomas Hertl,"SJS,VGK",1229.3703,49,2.65,1.0,1,2.0,0,13,0.7,59,3.19,0,,3,1,5,44,53,60,37,2.0,237
28,15,32,0.47142,4,76,25,Teravainen,0,10,8476882,15,53,0.69736,C,9,17,20232024,1,4,0.17605,L,142,Teuvo Teravainen,CAR,984.1052,26,1.25,5.0,1,6.0,3,40,1.92,16,0.77,2,,5,13,3,52,75,63,40,1.92,280
0,0,0,,0,5,0,Pouliot,0,0,8476884,-1,0,0.0,D,0,0,20232024,0,0,0.0,L,5,Derrick Pouliot,DAL,728.4,5,4.94,,0,,0,0,0.0,4,3.95,0,,0,0,0,0,0,3,1,0.98,8
19,3,20,,0,69,3,Trouba,0,73,8476885,-4,22,0.31884,D,0,1,20232024,0,1,0.02325,R,129,Jacob Trouba,NYR,1274.7391,183,7.49,2.0,1,3.0,0,33,1.35,191,7.81,0,,1,1,2,31,35,107,13,0.53,271
46,35,62,0.5,11,82,48,Forsberg,3,43,8476887,16,94,1.14634,L,13,32,20232024,0,0,0.13832,R,347,Filip Forsberg,NSH,1134.3292,44,1.7,3.0,2,5.0,7,80,3.09,141,5.45,1,,12,5,4,130,152,201,76,2.94,700
12,5,15,0.54423,2,74,7,Faksa,0,20,8476889,0,19,0.25675,C,0,0,20232024,2,4,0.09859,L,71,Radek Faksa,DAL,750.9324,42,2.72,0.0,0,0.0,1,19,1.23,97,6.28,0,,3,1,0,47,51,33,29,1.87,155
9,2,11,,0,63,2,Grzelcyk,0,37,8476891,13,11,0.1746,D,0,0,20232024,0,0,0.03389,L,59,Matt Grzelcyk,BOS,1055.8571,76,4.11,0.0,0,0.0,0,29,1.56,53,2.86,1,,1,2,0,35,39,53,12,0.64,151
16,9,23,,4,82,10,Parayko,1,23,8476892,4,26,0.31707,D,0,1,20232024,1,2,0.06493,R,154,Colton Parayko,STL,1431.6463,218,6.68,3.0,0,3.0,2,48,1.47,113,3.46,0,,1,5,0,51,57,98,73,2.23,309
15,2,13,0.41935,0,71,6,Sundqvist,0,32,8476897,-6,21,0.29577,C,3,5,20232024,1,3,0.08823,R,68,Oskar Sundqvist,STL,794.9859,49,3.12,2.0,1,3.0,2,13,0.82,82,5.22,0,,1,2,0,41,44,24,26,1.65,136
21,5,25,,0,82,5,Lindell,0,12,8476902,17,26,0.31707,D,0,0,20232024,0,1,0.04385,L,114,Esa Lindell,DAL,1228.3048,162,5.79,1.0,0,1.0,0,34,1.21,74,2.64,0,,1,4,2,45,52,85,31,1.1,251
35,10,35,0.52571,4,75,16,Stephenson,0,25,8476905,-9,51,0.68,C,4,13,20232024,2,3,0.16494,L,97,Chandler Stephenson,VGK,1109.0133,40,1.73,3.0,1,4.0,2,18,0.77,43,1.86,0,,2,2,3,31,38,38,41,1.77,173
46,8,27,,2,81,10,Gostisbehere,0,16,8476906,-16,56,0.69135,D,2,29,20232024,0,0,0.07194,L,139,Shayne Gostisbehere,DET,1145.2469,75,2.91,0.0,1,1.0,2,33,1.28,29,1.12,2,,4,3,2,52,63,105,21,0.81,307
1,0,1,,0,8,0,MacEachern,0,0,8476907,-1,1,0.125,L,0,0,20232024,0,0,0.0,L,4,Mackenzie MacEachern,STL,472.125,2,1.9,0.0,0,0.0,0,1,0.95,10,9.53,0,,0,0,0,2,2,0,2,1.9,6
3,1,4,0.5,0,21,1,Shore,0,4,8476913,3,4,0.19047,C,0,0,20232024,0,0,0.06666,L,15,Devin Shore,SEA,480.4285,9,3.21,0.0,0,0.0,0,1,0.35,27,9.63,0,,1,0,0,11,12,11,5,1.78,38
0,0,0,0.0,0,1,0,Khaira,0,0,8476915,0,0,0.0,L,0,0,20232024,0,0,0.0,L,1,Jujhar Khaira,MIN,485.0,1,7.42,,0,,0,0,0.0,1,7.42,0,,0,0,0,0,0,0,0,0.0,1
15,1,15,,1,58,1,Pelech,1,27,8476917,-2,16,0.27586,D,0,0,20232024,0,1,0.01408,L,71,Adam Pelech,NYI,1216.8965,111,5.66,0.0,0,0.0,0,31,1.58,64,3.26,1,,1,2,2,43,49,68,14,0.71,188
13,13,26,0.3913,4,80,13,Vesey,0,20,8476918,-4,26,0.325,L,0,0,20232024,0,0,0.11206,L,116,Jimmy Vesey,NYR,742.6125,28,1.69,2.0,3,5.0,2,18,1.09,90,5.45,0,,3,6,0,44,53,39,36,2.18,208
8,4,12,0.57216,0,52,4,Tierney,0,21,8476919,3,12,0.23076,C,0,0,20232024,0,0,0.15384,L,26,Chris Tierney,NJD,541.5,12,1.53,0.0,1,1.0,0,9,1.15,20,2.55,0,,1,0,0,5,6,10,14,1.78,42
18,13,31,0.50526,1,82,14,Martinook,0,36,8476921,-1,32,0.39024,L,0,0,20232024,1,1,0.09459,L,148,Jordan Martinook,CAR,878.817,36,1.79,1.0,1,2.0,4,18,0.89,61,3.04,1,,7,5,0,76,89,59,32,1.59,296
19,9,23,,1,67,9,Severson,0,51,8476923,-10,28,0.41791,D,0,3,20232024,0,2,0.10227,R,88,Damon Severson,CBJ,1268.8507,83,3.51,1.0,0,1.0,3,33,1.39,45,1.9,0,,2,4,3,34,43,85,36,1.52,216
20,9,24,0.52551,2,81,15,Sissons,0,38,8476925,-6,35,0.43209,C,3,7,20232024,3,4,0.1145,R,131,Colton Sissons,NSH,994.4197,57,2.54,1.0,1,2.0,6,31,1.38,137,6.12,0,,7,6,1,59,73,37,33,1.47,241
22,4,24,0.53137,0,68,6,Blueger,0,31,8476927,4,28,0.41176,C,0,0,20232024,2,4,0.06185,L,97,Teddy Blueger,VAN,896.1176,43,2.54,1.0,0,1.0,1,15,0.88,98,5.78,1,,0,1,0,34,36,27,27,1.59,160
20,7,25,,3,73,8,McCabe,1,56,8476931,20,28,0.38356,D,1,2,20232024,0,1,0.10958,L,73,Jake McCabe,TOR,1239.3972,129,5.13,1.0,1,2.0,1,49,1.94,219,8.71,2,,0,4,0,34,40,74,16,0.63,187
2,1,3,0.41666,0,24,1,McGinn,0,4,8476934,-5,3,0.125,L,0,0,20232024,0,0,0.04166,L,24,Brock McGinn,ANA,664.7083,11,2.48,0.0,0,0.0,0,4,0.9,37,8.34,0,,0,0,0,11,11,7,4,0.9,42
4,1,5,0.47706,1,15,1,Toninato,0,6,8476952,7,5,0.33333,C,0,0,20232024,0,0,0.08333,L,12,Dominic Toninato,WPG,611.4666,9,3.53,1.0,0,1.0,0,4,1.56,26,10.2,0,,1,0,0,8,9,7,3,1.17,28
31,4,34,,1,81,6,Slavin,0,8,8476958,21,37,0.45679,D,0,0,20232024,2,3,0.03973,L,151,Jaccob Slavin,CAR,1255.9135,120,4.24,4.0,0,4.0,0,32,1.13,55,1.94,0,,4,7,2,68,81,108,71,2.51,340
7,2,7,0.46341,0,28,2,Athanasiou,0,7,8476960,-7,9,0.32142,C,0,2,20232024,0,0,0.04545,L,44,Andreas Athanasiou,CHI,785.8571,21,3.43,0.0,0,0.0,0,7,1.14,11,1.79,0,,1,0,0,12,13,23,19,3.1,80
13,3,15,,1,82,3,Kulak,0,30,8476967,0,16,0.19512,D,0,1,20232024,0,0,0.03191,L,94,Brett Kulak,EDM,923.0609,88,4.18,0.0,0,0.0,1,37,1.75,77,3.66,0,,2,2,1,31,36,85,16,0.76,215
25,6,22,,1,76,6,Gustafsson,0,35,8476979,3,31,0.40789,D,0,9,20232024,0,0,0.06451,L,93,Erik Gustafsson,NYR,1043.5131,66,2.99,0.0,0,0.0,2,39,1.77,63,2.85,1,,0,4,4,52,61,86,26,1.18,240
11,9,18,0.48387,0,78,9,Anderson,0,74,8476981,-18,20,0.25641,R,0,2,20232024,0,0,0.06382,R,141,Josh Anderson,MTL,927.8076,40,1.98,0.0,1,1.0,1,20,0.99,169,8.4,1,,1,7,4,70,83,53,21,1.04,277
2,0,2,,0,14,0,Benning,0,14,8476988,-5,2,0.14285,D,0,0,20232024,0,0,0.0,R,13,Matthew Benning,SJS,1108.7857,29,6.72,0.0,0,0.0,0,9,2.08,19,4.4,0,,0,1,0,7,8,11,5,1.15,32
2,1,3,0.4,0,14,1,Hinostroza,0,4,8476994,-3,3,0.21428,C,0,0,20232024,0,0,0.03703,R,27,Vinnie Hinostroza,PIT,585.0,7,3.07,0.0,0,0.0,0,0,0.0,11,4.83,0,,0,0,0,4,4,4,7,3.07,35
8,4,12,0.41463,0,71,4,Brown,0,10,8477015,-8,12,0.16901,R,0,0,20232024,0,0,0.03703,R,108,Connor Brown,EDM,767.9718,24,1.58,0.0,0,0.0,0,21,1.38,32,2.11,0,,3,0,0,38,41,45,46,3.03,194
8,2,9,,0,41,2,Hutton,0,17,8477018,12,10,0.2439,D,0,1,20232024,0,0,0.02985,L,67,Ben Hutton,VGK,975.4634,54,4.86,0.0,0,0.0,0,14,1.26,17,1.53,0,,0,1,1,14,16,51,11,0.99,134
32,9,30,0.47795,3,82,13,Kerfoot,0,26,8477021,-15,45,0.54878,C,2,12,20232024,2,3,0.12621,L,103,Alexander Kerfoot,ARI,1046.0487,76,3.18,0.0,1,1.0,3,27,1.13,73,3.06,2,,0,4,1,52,59,32,42,1.76,194
2,0,2,,0,44,0,Megna,0,22,8477034,-15,2,0.04545,D,0,0,20232024,0,0,0.0,L,28,Jaycob Megna,CHI,1051.3863,87,6.77,0.0,0,0.0,0,27,2.1,60,4.66,0,,0,0,0,11,11,32,12,0.93,71
9,5,14,0.21428,0,75,5,O'Brien,0,153,8477070,0,14,0.18666,C,0,0,20232024,0,0,0.06944,L,72,Liam O'Brien,ARI,583.76,33,2.71,0.0,0,0.0,1,14,1.15,229,18.82,0,,2,4,1,24,31,30,9,0.74,133
1,2,3,1.0,1,45,2,MacDermid,0,73,8477073,4,3,0.06666,L,0,0,20232024,0,0,0.125,L,16,Kurtis MacDermid,"COL,NJD",289.9777,11,3.03,0.0,0,0.0,1,7,1.93,83,22.89,0,,0,2,0,3,5,6,3,0.82,27
0,0,0,,0,1,0,Megna,0,0,8477126,0,0,0.0,C,0,0,20232024,0,0,,R,0,Jayson Megna,BOS,705.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,0,1,1,1,0,0.0,2
0,0,0,0.0,0,3,0,Sabourin,0,9,8477149,0,0,0.0,R,0,0,20232024,0,0,0.0,R,3,Scott Sabourin,SJS,556.6666,1,2.15,,0,,0,0,0.0,10,21.55,0,,0,0,0,0,0,0,0,0.0,3
12,1,10,,1,63,2,Schmidt,0,16,8477220,10,14,0.22222,D,1,4,20232024,0,0,0.02666,L,75,Nate Schmidt,WPG,1008.9841,76,4.3,0.0,0,0.0,0,26,1.47,66,3.73,0,,0,4,1,32,37,56,17,0.96,168
3,1,4,,0,52,1,Ruhwedel,0,4,8477244,-6,4,0.07692,D,0,0,20232024,0,0,0.02857,R,35,Chad Ruhwedel,"PIT,NYR",762.0192,44,3.99,0.0,0,0.0,0,6,0.54,90,8.17,1,,0,0,0,18,19,45,13,1.18,99
0,0,0,,0,1,0,Blidh,0,2,8477320,-1,0,0.0,L,0,0,20232024,0,0,0.0,L,1,Anton Blidh,NYR,321.0,0,0.0,,0,,0,0,0.0,1,11.21,0,,0,0,0,0,0,0,0,0.0,1
4,7,11,0.4054,2,74,11,Kubalik,0,19,8477330,-30,15,0.2027,L,4,4,20232024,0,0,0.12087,L,91,Dominik Kubalik,OTT,727.3108,20,1.33,0.0,0,0.0,1,20,1.33,55,3.67,1,,3,2,2,38,46,36,18,1.2,173
6,2,7,,1,73,2,Burroughs,0,71,8477335,-42,8,0.10958,D,0,1,20232024,0,0,0.02531,R,79,Kyle Burroughs,SJS,1148.7397,134,5.75,0.0,0,0.0,0,20,0.85,233,10.0,0,,0,3,2,38,43,72,29,1.24,194
32,17,35,,2,82,20,Weegar,1,51,8477346,2,52,0.63414,D,3,15,20232024,0,2,0.09615,R,208,MacKenzie Weegar,CGY,1375.817,200,6.38,2.0,1,3.0,4,75,2.39,194,6.19,2,,1,6,0,68,77,186,46,1.46,471
3,4,7,0.50322,2,69,6,Motte,0,28,8477353,-8,9,0.13043,C,0,0,20232024,2,2,0.07228,L,83,Tyler Motte,TBL,746.5797,41,2.86,0.0,0,0.0,0,14,0.97,97,6.77,1,,3,2,1,33,40,54,41,2.86,177
14,4,18,,1,79,4,Clifton,0,88,8477365,12,18,0.22784,D,0,0,20232024,0,0,0.05194,R,77,Connor Clifton,BUF,993.3544,117,5.36,0.0,1,1.0,0,24,1.1,204,9.35,0,,1,2,2,29,34,48,27,1.23,159
4,1,4,,0,40,2,Soucy,0,12,8477369,10,6,0.15,D,1,2,20232024,0,0,0.06896,L,29,Carson Soucy,VAN,1049.125,64,5.49,0.0,0,0.0,0,14,1.2,65,5.57,0,,1,1,0,23,25,34,8,0.68,88
13,5,17,0.50154,2,57,6,Brodzinski,0,8,8477380,-3,19,0.33333,C,1,2,20232024,0,0,0.06741,R,89,Jonny Brodzinski,NYR,667.6491,24,2.27,0.0,0,0.0,0,17,1.6,34,3.21,0,,1,2,2,33,38,48,19,1.79,175
7,3,10,,1,51,3,Brown,0,75,8477384,2,10,0.19607,D,0,0,20232024,0,0,0.06818,R,44,Joshua Brown,ARI,885.0784,85,6.77,1.0,0,1.0,1,8,0.63,112,8.93,1,,0,0,1,11,13,26,8,0.63,83
10,4,14,0.5,1,45,4,Fasching,0,6,8477392,-7,14,0.31111,R,0,0,20232024,0,0,0.09756,R,41,Hudson Fasching,NYI,722.5555,31,3.43,0.0,0,0.0,0,10,1.1,40,4.42,0,,0,0,0,12,12,18,17,1.88,71
0,0,0,0.5,0,2,0,Hayden,0,0,8477401,-1,0,0.0,C,0,0,20232024,0,0,0.0,R,1,John Hayden,SEA,403.5,1,4.46,,0,,0,0,0.0,3,13.38,0,,0,0,0,1,1,0,0,0.0,2
36,17,42,0.37378,5,80,27,Buchnevich,2,48,8477402,3,63,0.7875,L,8,18,20232024,2,3,0.13043,L,207,Pavel Buchnevich,STL,1189.475,28,1.05,1.0,4,5.0,0,50,1.89,43,1.62,1,,6,10,0,84,101,82,47,1.77,390
47,25,55,0.26086,2,67,30,Guentzel,0,22,8477404,25,77,1.14925,C,5,22,20232024,0,0,0.12605,L,238,Jake Guentzel,"PIT,CAR",1201.2388,28,1.25,7.0,5,12.0,2,26,1.16,48,2.14,0,,10,5,1,85,101,101,33,1.47,440
8,4,12,0.42666,0,71,4,Janmark,0,46,8477406,0,12,0.16901,C,0,0,20232024,0,0,0.0597,L,67,Mattias Janmark,EDM,713.7183,19,1.34,0.0,0,0.0,0,17,1.2,55,3.9,0,,1,0,1,21,23,20,15,1.06,110
18,19,30,0.36956,1,73,24,Duclair,0,34,8477407,-8,42,0.57534,L,5,12,20232024,0,0,0.18604,L,129,Anthony Duclair,"SJS,TBL",946.4246,35,1.82,0.0,0,0.0,5,17,0.88,49,2.55,1,,1,4,1,46,53,64,36,1.87,246
38,26,51,0.44047,7,76,34,Verhaeghe,1,36,8477409,17,72,0.94736,C,8,21,20232024,0,0,0.13821,L,246,Carter Verhaeghe,FLA,1077.75,20,0.87,2.0,3,5.0,6,39,1.71,63,2.76,2,,4,11,3,72,92,162,39,1.71,500
39,12,34,0.32142,3,82,20,Bjorkstrand,0,12,8477416,-20,59,0.71951,R,8,25,20232024,0,0,0.10752,R,186,Oliver Bjorkstrand,SEA,970.9756,29,1.31,1.0,1,2.0,4,24,1.08,67,3.02,4,,11,5,3,89,112,130,63,2.84,428
17,8,25,0.31707,1,74,9,Wood,0,75,8477425,-5,26,0.35135,L,0,0,20232024,1,1,0.05389,L,167,Miles Wood,COL,821.054,35,2.07,0.0,2,2.0,0,15,0.88,107,6.33,2,,0,5,1,53,61,54,41,2.42,282
22,15,32,0.54294,2,82,24,Paul,0,27,8477426,-16,46,0.56097,L,9,14,20232024,0,0,0.15686,L,153,Nick Paul,TBL,1035.5975,42,1.78,4.0,0,4.0,7,25,1.05,104,4.4,2,,3,6,0,58,69,63,36,1.52,285
20,11,27,0.53546,3,79,13,Copp,0,26,8477429,-2,33,0.41772,C,1,3,20232024,1,3,0.11926,L,109,Andrew Copp,DET,976.4556,51,2.38,1.0,1,2.0,1,31,1.44,33,1.54,0,,1,5,3,34,43,41,26,1.21,193
11,3,14,,1,70,3,Graves,0,30,8477435,10,14,0.2,D,0,0,20232024,0,0,0.03896,L,77,Ryan Graves,PIT,1103.2714,142,6.61,1.0,0,1.0,2,40,1.86,72,3.35,0,,0,1,2,27,30,83,19,0.88,190
9,2,7,0.5,1,49,7,Burakovsky,0,14,8477444,-15,16,0.32653,L,5,9,20232024,0,0,0.07608,L,92,Andre Burakovsky,SEA,873.8979,14,1.17,0.0,0,0.0,1,11,0.92,13,1.09,2,,1,2,1,33,39,76,24,2.01,207
10,12,22,0.53204,3,70,12,McCarron,0,100,8477446,4,22,0.31428,C,0,0,20232024,0,0,0.12765,R,94,Michael McCarron,NSH,766.0142,55,3.69,1.0,0,1.0,5,17,1.14,142,9.53,0,,1,4,2,42,49,25,23,1.54,168
37,3,27,,1,47,5,Theodore,0,6,8477447,4,42,0.89361,D,2,15,20232024,0,0,0.04761,L,105,Shea Theodore,VGK,1325.2978,78,4.5,2.0,0,2.0,0,22,1.27,9,0.52,0,,1,3,4,43,51,117,27,1.56,273
13,20,33,0.5,4,82,22,Dickinson,0,43,8477450,4,35,0.42682,C,2,2,20232024,0,0,0.1746,L,126,Jason Dickinson,CHI,994.256,73,3.22,2.0,0,2.0,3,35,1.54,143,6.31,0,,2,8,1,42,53,58,54,2.38,237
24,16,35,0.46962,3,74,21,Hartman,0,72,8477451,4,45,0.6081,R,5,10,20232024,0,0,0.12138,R,173,Ryan Hartman,MIN,991.0,65,3.19,2.0,2,4.0,2,37,1.81,75,3.68,4,,6,3,1,76,90,82,39,1.91,345
1,1,2,0.44444,0,24,1,Erne,0,9,8477454,0,2,0.08333,L,0,0,20232024,0,0,0.07692,L,13,Adam Erne,EDM,469.125,5,1.59,0.0,0,0.0,0,4,1.27,68,21.74,0,,0,0,0,4,4,10,4,1.27,27
29,12,36,0.44754,0,77,19,Compher,0,34,8477456,-5,48,0.62337,L,5,10,20232024,2,2,0.17592,R,108,J.T. Compher,DET,1163.2987,59,2.37,3.0,0,3.0,2,30,1.2,51,2.04,2,,4,2,0,29,37,41,16,0.64,186
